country,week,cases_w,deaths_w,deaths_w_back2w,dcfr,ifr_low_w,ifr_med_w,ifr_high_w,det_frac_low,det_frac_med,det_frac_high,inf_death_low,inf_death_med,inf_death_high,inf_case_low,inf_case_med,inf_case_high
france,2021-02-28,151066.0,2150.0,1857.0,0.012292640302913958,0.012964948817288977,0.019194622863306213,0.025996450933466964,1.0,1.0,1.0,143232.3433104232,96745.84456410297,71432.82768685014,143232.34331042322,96745.84456410297,71432.82768685014
france,2021-03-07,148433.0,2147.0,1850.0,0.012463535736662333,0.012964948817288977,0.019194622863306213,0.025996450933466964,1.0,1.0,1.0,142692.42602276948,96381.15909724851,71163.56016191316,142692.4260227695,96381.15909724853,71163.56016191318
france,2021-03-14,167774.0,1857.0,2321.0,0.013834086330420685,0.010175689704865345,0.014323381921441489,0.020061735330035545,0.7355519881706499,1.0,1.0,228092.6470163738,162042.73632650697,115692.88308400227,228092.6470163738,162042.73632650697,115692.88308400227
france,2021-03-21,211220.0,1850.0,2055.0,0.009729192311334154,0.010175689704865345,0.014323381921441489,0.020061735330035545,1.0,1.0,1.0,201951.91280424307,143471.70321024206,102433.81074434497,201951.91280424307,143471.70321024206,102433.81074434497
france,2021-03-28,263192.0,2321.0,2101.0,0.007982765433599805,0.010175689704865345,0.014323381921441489,0.020061735330035545,1.0,1.0,1.0,206472.49090107772,146683.23525290441,104726.7330286466,206472.4909010777,146683.2352529044,104726.7330286466
france,2021-04-04,277039.0,2055.0,1983.0,0.007157836983240627,0.010175689704865345,0.014323381921441489,0.020061735330035545,1.0,1.0,1.0,194876.22534832798,138444.9574043358,98844.88890804675,194876.225348328,138444.9574043358,98844.88890804675
france,2021-04-11,236279.0,2101.0,2125.0,0.008993605017796757,0.006823353579815713,0.009805616043547637,0.013910574369130273,0.7586894872871891,1.0,1.0,311430.4388806703,216712.54417495857,152761.48515590452,311430.43888067023,216712.5441749586,152761.48515590452
france,2021-04-18,230933.0,1983.0,1964.0,0.008504631213382236,0.006823353579815713,0.009805616043547637,0.013910574369130273,0.8023103422849196,1.0,1.0,287835.0032760642,200293.38200452644,141187.55616291598,287835.0032760642,200293.38200452641,141187.55616291598
france,2021-04-25,208598.0,2125.0,1573.0,0.007540820142091487,0.006823353579815713,0.009805616043547637,0.013910574369130273,0.9048556325762225,1.0,1.0,230531.80252202085,160418.27387633405,113079.44289422955,230531.80252202088,160418.27387633405,113079.44289422955
france,2021-05-02,154264.0,1964.0,1224.0,0.007934450033708448,0.006823353579815713,0.009805616043547637,0.013910574369130273,0.8599655364678849,1.0,1.0,179383.93279526607,124826.42544477615,87990.615449801,179383.9327952661,124826.42544477615,87990.615449801
france,2021-05-09,124907.0,1573.0,981.0,0.007853843259384983,0.006823353579815713,0.009805616043547637,0.013910574369130273,0.8687916672722132,1.0,1.0,143770.94613738236,100044.70862853383,70521.89032373756,143770.9461373824,100044.70862853383,70521.89032373756
france,2021-05-16,100803.0,1224.0,807.0,0.00800571411565132,0.006823353579815713,0.009805616043547637,0.013910574369130273,0.8523104224363857,1.0,1.0,118270.28902432985,82299.77559961956,58013.4204803835,118270.28902432986,82299.77559961958,58013.4204803835
france,2021-05-23,74811.0,981.0,603.0,0.008060311986205238,0.004465854826413591,0.006719140239782217,0.009917830344981837,0.5540548348570931,0.8336079609922842,1.0,135024.5414234061,89743.62470213074,60799.58811809099,135024.5414234061,89743.62470213075,60799.58811809099
france,2021-05-30,63438.0,807.0,396.0,0.006242315331504776,0.004465854826413591,0.006719140239782217,0.009917830344981837,0.715416410298044,1.0,1.0,88672.83317358012,58936.11174468287,39928.08771934334,88672.83317358012,58936.11174468287,39928.08771934334
france,2021-06-06,45928.0,603.0,348.0,0.007577077164257098,0.004465854826413591,0.006719140239782217,0.009917830344981837,0.5893901737572512,0.8867720486572346,1.0,77924.61097072193,51792.34062411525,35088.31951093808,77924.61097072193,51792.340624115255,35088.31951093809
france,2021-06-13,28071.0,396.0,231.0,0.008229133269210216,0.004465854826413591,0.006719140239782217,0.009917830344981837,0.5426883585811945,0.8165064314758729,1.0,51725.81935125507,34379.39851773168,23291.38450295028,51725.81935125507,34379.39851773167,23291.38450295028
france,2021-06-20,16775.0,348.0,195.0,0.011624441132637855,0.0035691990009825503,0.005054158831983161,0.007345425333791719,0.3070426320076014,0.4347872533667565,0.6318949229454158,54634.106965265666,38582.087837450395,26547.1352765546,54634.10696526567,38582.087837450395,26547.135276554603
france,2021-06-27,12797.0,231.0,167.0,0.013049933578182387,0.0035691990009825503,0.005054158831983161,0.007345425333791719,0.2735032312309802,0.38729383576579945,0.5628707065660636,46789.20955486854,33042.09573771393,22735.23892915189,46789.20955486854,33042.09573771393,22735.238929151892
france,2021-07-04,16255.0,195.0,147.0,0.009043371270378344,0.0035691990009825503,0.005054158831983161,0.007345425333791719,0.3946757126596691,0.5588799443121516,0.8122441415019347,41185.71140458489,29084.958523616453,20012.45582386424,41185.71140458489,29084.95852361645,20012.455823864235
france,2021-07-11,26509.0,167.0,152.0,0.005733901693764382,0.0035691990009825503,0.005054158831983161,0.007345425333791719,0.6224730020858317,0.8814519505068527,1.0,42586.5859421558,30074.24282714082,20693.15160018615,42586.585942155805,30074.242827140824,20693.151600186153
france,2021-07-18,55206.0,147.0,273.0,0.004945114661449842,0.0035691990009825503,0.005054158831983161,0.007345425333791719,0.7217626375393504,1.0,1.0,76487.74975137193,54014.922972430555,37165.98938717644,76487.74975137193,54014.922972430555,37165.98938717644
france,2021-07-25,126475.0,152.0,348.0,0.002751531923305001,0.0035691990009825503,0.005054158831983161,0.007345425333791719,1.0,1.0,1.0,97500.86781493564,68854.18752529609,47376.42603200513,97500.86781493564,68854.18752529609,47376.42603200513
france,2021-08-01,153780.0,273.0,498.0,0.003238392508778775,0.0035691990009825503,0.005054158831983161,0.007345425333791719,1.0,1.0,1.0,139527.10394206308,98532.71663102716,67797.29932166252,139527.10394206308,98532.71663102717,67797.29932166252
france,2021-08-08,161128.0,348.0,850.0,0.005275309071049104,0.0035691990009825503,0.005054158831983161,0.007345425333791719,0.6765857607415486,0.9580782403291561,1.0,238148.67138705545,168178.33159914275,115718.28197472518,238148.67138705545,168178.33159914275,115718.28197472519
france,2021-08-15,172018.0,498.0,852.0,0.004952970038019277,0.0035691990009825503,0.005054158831983161,0.007345425333791719,0.7206179269378126,1.0,1.0,238709.02120208382,168574.04532055248,115990.56028525395,238709.02120208382,168574.04532055248,115990.56028525396
france,2021-08-22,156897.0,850.0,774.0,0.004933172718407618,0.0035691990009825503,0.005054158831983161,0.007345425333791719,0.7235098393503349,1.0,1.0,216855.37841597755,153141.21018557233,105371.70617463211,216855.37841597755,153141.21018557233,105371.7061746321
france,2021-08-29,126932.0,852.0,723.0,0.005695963192890682,0.0035691990009825503,0.005054158831983161,0.007345425333791719,0.6266190423135782,0.8873229444831072,1.0,202566.45813275423,143050.51028962378,98428.6092561486,202566.45813275423,143050.51028962378,98428.6092561486
france,2021-09-05,93965.0,774.0,572.0,0.006087372958016282,0.0035691990009825503,0.005054158831983161,0.007345425333791719,0.5863282939288905,0.8302692913414296,1.0,160260.0470981126,113174.12432318782,77871.59681122683,160260.0470981126,113174.12432318782,77871.59681122683
france,2021-09-12,69387.0,723.0,486.0,0.007004193869168576,0.0031566610473004447,0.004315568490940971,0.005863167757356932,0.4506815639692098,0.6161406396726772,0.8370938707401758,153960.14735748203,112615.52238602801,82890.34530696846,153960.14735748203,112615.52238602801,82890.34530696846
france,2021-09-19,53213.0,572.0,413.0,0.0077612613459117135,0.0031566610473004447,0.004315568490940971,0.005863167757356932,0.40672010728813207,0.5560395789550651,0.7554400626446354,130834.44621119357,95700.02210993739,70439.73788431683,130834.44621119359,95700.02210993739,70439.73788431683
france,2021-09-26,41732.0,486.0,332.0,0.007955525735646507,0.0031566610473004447,0.004315568490940971,0.005863167757356932,0.39678849043958475,0.5424617598311704,0.7369931230422273,105174.42165161323,76930.76837893271,56624.68033315541,105174.42165161324,76930.76837893271,56624.68033315542
france,2021-10-03,34607.0,413.0,256.0,0.007397347357471032,0.0031566610473004447,0.004315568490940971,0.005863167757356932,0.4267287846247128,0.5833940576796647,0.792604088198638,81098.34922534032,59320.110557249325,43662.40411231261,81098.34922534032,59320.110557249325,43662.40411231261
france,2021-10-10,35852.0,332.0,222.0,0.00619212317304474,0.0031566610473004447,0.004315568490940971,0.005863167757356932,0.509786539945115,0.6969448717892598,0.9468751821475708,70327.47471884981,51441.658373864644,37863.49106614609,70327.47471884981,51441.65837386465,37863.491066146096
france,2021-10-17,33500.0,256.0,220.0,0.006567164179104477,0.0031566610473004447,0.004315568490940971,0.005863167757356932,0.4806733867480223,0.6571433838478297,0.8928005448702602,69693.89386552684,50978.22001013614,37522.378534018644,69693.89386552684,50978.22001013614,37522.378534018644
france,2021-10-24,37408.0,222.0,241.0,0.0064424721984602225,0.0025832773725251827,0.00363314678780359,0.004896329538405815,0.40097609938349393,0.5639367428969158,0.7600078646169491,93292.34350255613,66333.68098669527,49220.543288527646,93292.34350255612,66333.68098669527,49220.543288527646
france,2021-10-31,41553.0,220.0,236.0,0.0056794936587009365,0.0025832773725251827,0.00363314678780359,0.004896329538405815,0.45484290110397846,0.6396955443796719,0.8621067004634612,91356.81770374792,64957.46353883852,48199.370191255286,91356.81770374792,64957.46353883853,48199.37019125529
france,2021-11-07,50999.0,241.0,322.0,0.006313849291162572,0.0025832773725251827,0.00363314678780359,0.004896329538405815,0.40914460472488134,0.5754250094136499,0.7754904041278203,124647.86144324926,88628.4036419746,65763.54746433983,124647.86144324929,88628.4036419746,65763.54746433985
france,2021-11-14,70463.0,236.0,447.0,0.006343754878446845,0.0025832773725251827,0.00363314678780359,0.004896329538405815,0.4072158243853287,0.5727123537114192,0.7718346046189909,173036.00641345474,123033.83983839331,91292.87489614879,173036.0064134547,123033.83983839332,91292.87489614879
france,2021-11-21,127680.0,322.0,645.0,0.005051691729323308,0.0019953812942024992,0.0029817774929541433,0.00429629536847987,0.3949926878198064,0.5902532562796667,0.8504666552674571,323246.4902191986,216313.92735511516,150129.34276635083,323246.4902191986,216313.92735511516,150129.34276635083
france,2021-11-28,205135.0,447.0,900.0,0.004387354668876593,0.0019953812942024992,0.0029817774929541433,0.00429629536847987,0.45480282420692186,0.6796299177968314,0.9792450560145758,451041.61425934685,301833.38700713747,209482.80386002443,451041.61425934685,301833.38700713747,209482.8038600244
france,2021-12-05,298174.0,645.0,1062.0,0.003561678751333114,0.0019953812942024992,0.0029817774929541433,0.00429629536847987,0.5602361789242335,0.8371831658984075,1.0,532229.1048260293,356163.3966684222,247189.70855482883,532229.1048260293,356163.39666842215,247189.7085548288
france,2021-12-12,341865.0,900.0,1149.0,0.0033609758237900926,0.0019953812942024992,0.0029817774929541433,0.00429629536847987,0.5936910584356287,0.8871761206516695,1.0,575829.7942044329,385340.62407911214,267439.7129279645,575829.7942044329,385340.62407911214,267439.7129279645
france,2021-12-19,367297.0,1062.0,1303.0,0.0035475378236141325,0.0019953812942024992,0.0029817774929541433,0.00429629536847987,0.562469350127932,0.8405202822943806,1.0,653008.0259776989,436987.6703003334,303284.54825512425,653008.0259776989,436987.67030033347,303284.54825512425
france,2021-12-26,490400.0,1149.0,1497.0,0.003052610114192496,0.0019953812942024992,0.0029817774929541433,0.00429629536847987,0.653663985756116,0.976796047124056,1.0,750232.551718047,502049.53372187197,348439.7304205073,750232.551718047,502049.5337218719,348439.7304205073
france,2022-01-02,1134801.0,1303.0,1513.0,0.001333273410932842,0.0013913276315301423,0.0018830613294412643,0.002570659541755534,1.0,1.0,1.0,1087450.5513385413,803478.8757777382,588564.9092865695,1087450.5513385413,803478.8757777382,588564.9092865695
france,2022-01-09,1862681.0,1497.0,1680.0,0.0009019257725826377,0.0013913276315301423,0.0018830613294412643,0.002570659541755534,1.0,1.0,1.0,1207479.7926297088,892164.2506983477,653528.7822877968,1207479.7926297088,892164.2506983477,653528.7822877968
france,2022-01-16,2065492.0,1513.0,1956.0,0.0009469898697259539,0.0013913276315301423,0.0018830613294412643,0.002570659541755534,1.0,1.0,1.0,1405851.4728474466,1038734.0918845048,760894.2250922206,1405851.4728474466,1038734.0918845047,760894.2250922207
france,2022-01-23,2524219.0,1680.0,1925.0,0.0007626121188375494,0.0013913276315301423,0.0018830613294412643,0.002570659541755534,1.0,1.0,1.0,1383570.5957215412,1022271.5372585234,748835.0630381006,1383570.595721541,1022271.5372585234,748835.0630381005
france,2022-01-30,2370306.0,1956.0,2301.0,0.0009707607372212701,0.0013913276315301423,0.0018830613294412643,0.002570659541755534,1.0,1.0,1.0,1653816.073119619,1221946.393367201,895101.0285977504,1653816.073119619,1221946.3933672013,895101.0285977502
france,2022-02-06,1709013.0,1925.0,1794.0,0.001049728703058432,0.0013913276315301423,0.0018830613294412643,0.002570659541755534,1.0,1.0,1.0,1289415.9214152962,952703.9677100213,697875.3782287545,1289415.9214152962,952703.9677100213,697875.3782287545
france,2022-02-13,964695.0,2301.0,1553.0,0.0016098352328974442,0.000942534695478758,0.0012822790083420715,0.0017272233783475596,0.5854851951415844,0.7965281055715098,1.0,1647684.7032258667,1211124.8721196477,899130.9517161355,1647684.7032258667,1211124.8721196477,899130.9517161354
france,2022-02-20,593833.0,1794.0,1147.0,0.0019315194675944248,0.000942534695478758,0.0012822790083420715,0.0017272233783475596,0.48797576793394704,0.6638706106022644,0.8942303752696306,1216931.32942696,894501.1128919742,664071.6043904749,1216931.3294269603,894501.1128919742,664071.6043904747
france,2022-02-27,416577.0,1553.0,836.0,0.0020068318702184712,0.000942534695478758,0.0012822790083420715,0.0017272233783475596,0.4696630093761418,0.6389568689690371,0.8606716905285781,886970.0012213938,651964.1938776725,484013.8284833801,886970.0012213939,651964.1938776727,484013.82848338014
france,2022-03-06,374751.0,1147.0,829.0,0.002212135524655038,0.000942534695478758,0.0012822790083420715,0.0017272233783475596,0.4260745713695537,0.57965662322702,0.7807945576105263,879543.218914516,646505.1635461609,479961.0811156963,879543.2189145162,646505.1635461609,479961.0811156963
france,2022-03-13,457926.0,836.0,744.0,0.0016247166572765032,0.0005938732708248246,0.000828999108748119,0.0012221881513156405,0.36552420889210835,0.5102422659577838,0.7522469507787177,1252792.5342837302,897467.7923641232,608744.2422012612,1252792.5342837302,897467.7923641232,608744.2422012613
france,2022-03-20,628405.0,829.0,835.0,0.0013287609105592732,0.0005938732708248246,0.000828999108748119,0.0012221881513156405,0.44693764401517827,0.623888844230972,0.919795383505994,1406023.8792028422,1007238.7185807028,683200.8632231897,1406023.8792028425,1007238.7185807028,683200.8632231898
france,2022-03-27,893674.0,744.0,785.0,0.0008783963727265199,0.0004485775395118909,0.0006477970048960268,0.0010166047179273538,0.5106778140710186,0.7374768669470725,1.0,1749976.159872336,1211799.3662628846,772178.1988189591,1749976.159872336,1211799.3662628843,772178.1988189591
france,2022-04-03,969693.0,835.0,869.0,0.000896159918654667,0.0004485775395118909,0.0006477970048960268,0.0010166047179273538,0.5005552359285432,0.7228587123919942,1.0,1937234.7553236433,1341469.6169203143,854806.1844250642,1937234.7553236433,1341469.6169203143,854806.1844250642
france,2022-04-10,950319.0,785.0,903.0,0.0009502072461983818,0.0004744460562247044,0.0006539443945965567,0.0009569190068787943,0.4993079753105259,0.68821238441706,1.0,1903272.2227378497,1380851.3498415952,943653.5312903197,1903272.2227378497,1380851.3498415952,943653.5312903197
france,2022-04-17,823994.0,869.0,902.0,0.0010946681650594544,0.0004744460562247044,0.0006539443945965567,0.0009569190068787943,0.43341541424924507,0.5973905293583094,0.8741635478426665,1901164.501560953,1379322.1678373409,942608.5107684035,1901164.501560953,1379322.167837341,942608.5107684038
france,2022-04-24,533135.0,903.0,762.0,0.0014292815140630423,0.0005825491190203322,0.0007949488567082872,0.0010800751395560913,0.40758179077284096,0.5561877411039011,0.7556769810068723,1308044.2062661578,958552.2308381933,705506.4708860723,1308044.2062661578,958552.2308381934,705506.4708860724
france,2022-05-01,378567.0,902.0,552.0,0.0014581302649200802,0.0005825491190203322,0.0007949488567082872,0.0010800751395560913,0.3995178846742212,0.5451837026041416,0.7407260966600195,947559.5824920199,694384.2932056204,511075.5537127453,947559.5824920197,694384.2932056204,511075.55371274526
france,2022-05-08,275830.0,762.0,510.0,0.0018489649421745279,0.0006552764891727506,0.0009425383217992883,0.0013164655918601709,0.3544017921735682,0.5097653829448974,0.7120013807897861,778297.4186115636,541092.057696306,387400.93410217285,778297.4186115636,541092.057696306,387400.93410217285
france,2022-05-15,226683.0,552.0,346.0,0.0015263606004861415,0.0006552764891727506,0.0009425383217992883,0.0013164655918601709,0.42930647513048154,0.6175069780359193,0.8624866178024251,528021.385960002,367093.82737827825,262824.9474497094,528021.3859600021,367093.82737827825,262824.9474497094
france,2022-05-22,205836.0,510.0,340.0,0.0016518004625041295,0.0006892256203162187,0.0010242173122509282,0.00145694062803854,0.41725719053943877,0.6200611608367119,0.8820318562145321,493307.25669194805,331960.8016122868,233365.72092010197,493307.25669194805,331960.8016122868,233365.72092010197
france,2022-05-29,120503.0,346.0,279.0,0.0023152950548948987,0.0006892256203162187,0.0010242173122509282,0.00145694062803854,0.29768370940847777,0.4423701031475757,0.629267801077162,404802.131226628,272403.1283818471,191497.16510796602,404802.131226628,272403.1283818471,191497.16510796602
france,2022-06-05,162552.0,340.0,290.0,0.0017840444903784636,0.0006718588072726459,0.0009368562364844254,0.001282668265357393,0.37659307875787285,0.5251305343207459,0.718966523690948,431638.30980683357,309545.89264221763,226091.1942958194,431638.30980683357,309545.89264221763,226091.1942958194
france,2022-06-12,112307.0,279.0,278.0,0.0024753577248078926,0.0006718588072726459,0.0009368562364844254,0.001282668265357393,0.27141887434665124,0.37847306960739696,0.5181749096312689,413777.4142286198,296737.0970846086,216735.69660082,413777.4142286197,296737.0970846086,216735.69660082
france,2022-06-19,332637.0,290.0,268.0,0.000805683071937277,0.0005838669249185063,0.0007934923568935718,0.0011075409446617255,0.7246856056123776,0.9848690937313695,1.0,459008.70311742066,337747.42462446407,241977.5099889014,459008.70311742066,337747.42462446407,241977.5099889014
france,2022-06-26,434960.0,278.0,432.0,0.0009931947765311753,0.0005838669249185063,0.0007934923568935718,0.0011075409446617255,0.5878674945892443,0.7989292489685833,1.0,739894.6259206184,544428.6844692854,390053.2996836023,739894.6259206184,544428.6844692854,390053.2996836023
france,2022-07-03,696183.0,268.0,398.0,0.0005716887657411916,0.0005146535922422092,0.0007311883543104736,0.0010787485403539968,0.9002338738893415,1.0,1.0,773335.7077447368,544319.3913766893,368946.03803532774,773335.7077447367,544319.3913766892,368946.03803532774
france,2022-07-10,908287.0,432.0,936.0,0.0010305112811258997,0.0005146535922422092,0.0007311883543104736,0.0010787485403539968,0.499415777069337,0.7095393982602533,1.0,1818699.051379582,1280107.9153984452,867672.0894499165,1818699.0513795821,1280107.9153984452,867672.0894499165
france,2022-07-17,563139.0,398.0,633.0,0.0011240564052569615,0.0005987181889388979,0.0008171149298585799,0.0011471938859469505,0.5326406985795609,0.7269340987134768,1.0,1057258.6764431852,774676.8255838318,551781.1834200028,1057258.6764431852,774676.8255838318,551781.1834200027
france,2022-07-24,739557.0,936.0,554.0,0.0007490970946120448,0.0005987181889388979,0.0008171149298585799,0.0011471938859469505,0.799253118514593,1.0,1.0,925310.1212472742,677995.1996420898,482917.49702161376,925310.1212472742,677995.1996420897,482917.4970216138
france,2022-07-31,375858.0,633.0,527.0,0.00140212527071394,0.0007310997385104141,0.000999086271207367,0.001351605881405981,0.5214225531632775,0.712551361904096,0.9639694181660137,720831.8813979349,527481.9754685805,389906.56022582465,720831.8813979349,527481.9754685806,389906.5602258247
france,2022-08-07,239843.0,554.0,437.0,0.0018220252415121559,0.0007310997385104141,0.000999086271207367,0.001351605881405981,0.4012566466442866,0.5483383261903628,0.7418151245172877,597729.662563373,437399.6646674947,323319.1021227427,597729.662563373,437399.6646674947,323319.1021227427
france,2022-08-14,169025.0,527.0,356.0,0.002106197308090519,0.0008213169987326809,0.0011813344521623623,0.001657128378722957,0.3899525441314365,0.5608849881369193,0.7867868657686736,433450.17885824805,301354.1163963882,214829.46316708816,433450.178858248,301354.11639638816,214829.46316708816
france,2022-08-21,129163.0,437.0,332.0,0.002570395546712294,0.0008213169987326809,0.0011813344521623623,0.001657128378722957,0.3195294202027387,0.45959247543568427,0.6446978095813051,404228.8184857819,281038.1085494407,200346.57800975637,404228.81848578196,281038.10854944075,200346.57800975637
france,2022-08-28,127579.0,356.0,279.0,0.002186880285940476,0.0008312613631819401,0.0012248255350575965,0.0017345592568365508,0.3801128797612499,0.5600789137530935,0.7931660768026892,335634.5096228593,227787.5436250439,160847.7766904509,335634.50962285936,227787.54362504394,160847.7766904509
france,2022-09-04,118069.0,332.0,204.0,0.0017278032337023266,0.0008312613631819401,0.0012248255350575965,0.0017345592568365508,0.48110881318396315,0.7088917946015458,1.0,245410.1790790799,166554.3329731504,117609.12704248024,245410.1790790799,166554.33297315036,117609.12704248022
france,2022-09-11,118006.0,279.0,215.0,0.001821941257224209,0.0007769593799396128,0.0010734445854053214,0.0014785317327044134,0.4264459004146695,0.5891762871876296,0.8115144913931023,276719.7430793748,200289.79876853005,145414.53202816215,276719.74307937484,200289.79876853005,145414.53202816215
france,2022-09-18,178082.0,204.0,225.0,0.0012634628991138913,0.0007769593799396128,0.0010734445854053214,0.0014785317327044134,0.614944356881805,0.8496051495917798,1.0,289590.4288039969,209605.60336241516,152177.99863412319,289590.4288039969,209605.6033624152,152177.99863412319
france,2022-09-25,227657.0,215.0,310.0,0.001361697641627536,0.0006269586182513424,0.0008647273740793827,0.0012181083280081969,0.46042425211369636,0.6350362574219034,0.8945512504172971,494450.4963734682,358494.49120312196,254492.9649293999,494450.49637346814,358494.49120312196,254492.96492939987
france,2022-10-02,303637.0,225.0,394.0,0.0012976020708938634,0.0006269586182513424,0.0008647273740793827,0.0012181083280081969,0.48316709129437274,0.6664041260998517,0.9387379654604692,628430.630874666,455634.93398074206,323452.3489747857,628430.630874666,455634.93398074206,323452.34897478565
france,2022-10-09,375320.0,310.0,521.0,0.0013881487797079825,0.000543034117406764,0.0007771057725561864,0.0011293617594887357,0.39119302292726804,0.5598144693969057,0.8135740030159545,959424.0643442682,670436.4044115122,461322.5085962338,959424.0643442682,670436.4044115122,461322.50859623373
france,2022-10-16,397602.0,394.0,495.0,0.0012449635565213455,0.000543034117406764,0.0007771057725561864,0.0011293617594887357,0.43618474979629124,0.6241996149088582,0.9071444329216976,911544.9363731531,636978.9254965424,438300.6559599534,911544.9363731531,636978.9254965422,438300.65595995344
france,2022-10-23,363421.0,521.0,445.0,0.001224475195434496,0.0006129951290775931,0.0008412751317851243,0.0011711074430525927,0.5006186579876584,0.6870495498168128,0.9564158158688006,725943.7781660934,528958.9376732705,379982.2148171726,725943.7781660934,528958.9376732705,379982.21481717256
france,2022-10-30,245944.0,495.0,394.0,0.0016019906970692515,0.0006129951290775931,0.0008412751317851243,0.0011711074430525927,0.3826458731620801,0.5251435812481234,0.7310326116094591,642745.7271852602,468336.67740060354,336433.69132127194,642745.7271852602,468336.67740060354,336433.69132127194
france,2022-11-06,149666.0,445.0,492.0,0.0032873197653441664,0.0006879775657771254,0.0009557115130446818,0.0013295716212716215,0.20928221617804726,0.29072666526696206,0.4044546062382896,715139.5982574618,514799.6997886933,370043.9992314548,715139.5982574618,514799.69978869334,370043.9992314548
france,2022-11-13,148194.0,394.0,476.0,0.0032120058841788464,0.0006879775657771254,0.0009557115130446818,0.0013295716212716215,0.21418938525793138,0.2975435125297134,0.41393810261077035,691883.0259564061,498058.24613702844,358010.0480369359,691883.0259564061,498058.24613702844,358010.0480369359
france,2022-11-20,219753.0,492.0,454.0,0.0020659558686343302,0.000702362935831956,0.0009932856032689517,0.0013750509777954408,0.3399699608763873,0.48078742549595144,0.6655761619459946,646389.4616851221,457068.9422114482,330169.5772238775,646389.461685122,457068.9422114482,330169.5772238774
france,2022-11-27,281632.0,476.0,519.0,0.0018428303601863425,0.000702362935831956,0.0009932856032689517,0.0013750509777954408,0.3811327135726887,0.5390000212328351,0.7461625375308008,738934.2084021551,522508.32821088465,377440.55193654716,738934.208402155,522508.3282108847,377440.55193654716
france,2022-12-04,385076.0,454.0,748.0,0.0019424736935046588,0.0006568577041750406,0.0008931194160272101,0.0012181167829866959,0.3381552637605721,0.4597845618263289,0.6270956394724397,1138755.0077370664,837513.9836588338,614062.6337697947,1138755.0077370664,837513.9836588337,614062.6337697947
france,2022-12-11,423399.0,519.0,793.0,0.0018729378198814829,0.0006568577041750406,0.0008931194160272101,0.0012181167829866959,0.3507098298739067,0.47685481415700476,0.6503775886504213,1207262.996170446,887899.1832105016,651004.9045179776,1207262.996170446,887899.1832105016,651004.9045179776
france,2022-12-18,406357.0,748.0,810.0,0.0019933211437233762,0.000572537857466347,0.0008174195986010242,0.0011628345749142284,0.2872281063536449,0.4100792294181684,0.5833653942696557,1414753.6087561,990923.1456968704,696573.7151905259,1414753.6087561,990923.1456968704,696573.715190526
france,2022-12-25,318092.0,793.0,688.0,0.002162896269003936,0.000572537857466347,0.0008174195986010242,0.0011628345749142284,0.2647088839493972,0.37792824848575146,0.5376284529122336,1201667.262745922,841672.9928882059,591657.6741371381,1201667.262745922,841672.992888206,591657.6741371381
france,2023-01-01,175447.0,810.0,697.0,0.003972709707205025,0.0006719800582700836,0.0009168350741634841,0.0012448012749725142,0.16914904631751987,0.23078330452906856,0.31333809080359065,1037233.1610469612,760223.9700918286,559928.7324118383,1037233.1610469612,760223.9700918286,559928.7324118383
france,2023-01-08,98483.0,688.0,405.0,0.004112384878608491,0.0006719800582700836,0.0009168350741634841,0.0012448012749725142,0.16340398044101886,0.22294486076257383,0.3026957134891805,602696.456562438,441737.0270978344,325353.13719769655,602696.4565624379,441737.02709783445,325353.13719769655
france,2023-01-15,50162.0,697.0,350.0,0.006977393245883338,0.000760734333948484,0.001063919889035733,0.0014797490170881658,0.10902844474149673,0.15248099849660127,0.2120776291290759,460081.7714948851,328972.13747664494,236526.59738793154,460081.7714948851,328972.13747664494,236526.59738793154
france,2023-01-22,34676.0,405.0,286.0,0.008247779443995847,0.000760734333948484,0.001063919889035733,0.0014797490170881658,0.09223504812586585,0.1289947065461646,0.17941180740052182,375952.5332786775,268817.2323380584,193276.0195798526,375952.5332786775,268817.2323380585,193276.01957985264
france,2023-01-29,31495.0,350.0,171.0,0.005429433243371964,0.0007400314699215611,0.0010458461613917548,0.0014493851446514717,0.13629994821742436,0.1926252915382065,0.2669496206479421,231071.25433209614,163503.97057674578,117981.06295695459,231071.25433209614,163503.9705767458,117981.06295695459
france,2023-02-05,28327.0,286.0,175.0,0.0061778515197514735,0.0007400314699215611,0.0010458461613917548,0.0014493851446514717,0.11978783684838894,0.1692896240785385,0.2346099028145271,236476.4298720282,167328.62485924276,120740.85390331609,236476.4298720282,167328.62485924273,120740.85390331609
france,2023-02-12,22711.0,171.0,165.0,0.007265201884549337,0.0005957774184441296,0.0009355228581808045,0.0015231233557488017,0.0820042481835432,0.12876763413420758,0.2096463911055214,276949.0667016163,176371.95986943075,108330.03077343154,276949.0667016163,176371.95986943075,108330.03077343154
france,2023-02-19,22941.0,175.0,153.0,0.006669282071400549,0.0005957774184441296,0.0009355228581808045,0.0015231233557488017,0.08933156703612273,0.1402733979707571,0.22837890787080561,256807.31639604416,163544.90824256305,100451.48308081833,256807.31639604416,163544.90824256305,100451.48308081833
france,2023-02-26,26915.0,165.0,105.0,0.0039011703511053317,0.0005957774184441296,0.0009355228581808045,0.0015231233557488017,0.1527176115945119,0.23980569264701287,0.39042728685694283,176240.3151737558,112236.7017350923,68937.29231036552,176240.3151737558,112236.70173509231,68937.29231036553
